,Date,Price (Euros)
0,04.08.2022,7.5
1,05.08.2022,8.5
2,06.08.2022,9.42
3,08.08.2022,14.92
4,09.08.2022,9.0
5,11.08.2022,8.0
6,12.08.2022,21.99
7,14.08.2022,9.99
8,15.08.2022,6.5
9,16.08.2022,6.3
10,17.08.2022,10.0
11,18.08.2022,8.98
12,21.08.2022,7.0
13,22.08.2022,6.89
14,23.08.2022,6.5
15,25.08.2022,9.48
16,27.08.2022,8.89
17,28.08.2022,8.71
18,29.08.2022,8.0
19,30.08.2022,8.98
20,31.08.2022,8.99
21,02.09.2022,7.0
22,03.09.2022,7.9
23,04.09.2022,7.63
24,05.09.2022,7.0
25,09.09.2022,10.05
26,10.09.2022,7.0
27,15.09.2022,10.0
28,18.09.2022,11.49
29,22.09.2022,10.13
