,Date,Price (Euros)
0,22.08.2022,2.26
1,23.08.2022,1.93
2,24.08.2022,2.3
3,25.08.2022,1.54
4,26.08.2022,2.17
5,27.08.2022,1.99
6,28.08.2022,1.67
7,29.08.2022,2.74
8,30.08.2022,2.59
9,31.08.2022,2.94
10,01.09.2022,2.49
11,02.09.2022,1.75
12,03.09.2022,1.72
13,04.09.2022,3.2
14,05.09.2022,1.7
15,06.09.2022,2.71
16,07.09.2022,1.73
17,08.09.2022,1.74
18,09.09.2022,1.94
19,10.09.2022,2.35
20,11.09.2022,1.6
21,12.09.2022,2.23
22,13.09.2022,1.96
23,14.09.2022,2.01
24,15.09.2022,1.33
25,17.09.2022,2.9
26,18.09.2022,1.93
27,19.09.2022,2.07
28,20.09.2022,1.34
29,21.09.2022,2.32
