,Date,Price (Euros)
0,09.08.2022,0.16
1,10.08.2022,0.15
2,12.08.2022,0.29
3,13.08.2022,0.49
4,14.08.2022,0.15
5,18.08.2022,0.15
6,19.08.2022,0.02
7,20.08.2022,0.25
8,21.08.2022,0.18
9,22.08.2022,0.14
10,23.08.2022,0.09
11,24.08.2022,0.21
12,26.08.2022,0.09
13,31.08.2022,0.2
14,01.09.2022,0.13
15,03.09.2022,0.11
16,04.09.2022,0.05
17,06.09.2022,0.11
18,07.09.2022,0.12
19,10.09.2022,0.22
20,12.09.2022,0.04
21,13.09.2022,0.11
22,15.09.2022,0.05
23,16.09.2022,0.1
24,17.09.2022,0.08
25,18.09.2022,0.16
26,19.09.2022,0.35
27,20.09.2022,0.02
28,21.09.2022,0.07
29,22.09.2022,0.1
