,Date,Price (Euros)
0,03.07.2022,0.02
1,08.07.2022,0.02
2,14.07.2022,0.09
3,16.07.2022,0.09
4,17.07.2022,0.03
5,19.07.2022,0.05
6,25.07.2022,0.02
7,28.07.2022,0.02
8,31.07.2022,0.02
9,05.08.2022,0.03
10,06.08.2022,0.02
11,08.08.2022,0.02
12,09.08.2022,0.02
13,12.08.2022,0.05
14,13.08.2022,0.07
15,17.08.2022,0.02
16,23.08.2022,0.03
17,28.08.2022,0.04
18,29.08.2022,0.08
19,30.08.2022,0.02
20,31.08.2022,0.15
21,01.09.2022,0.05
22,06.09.2022,0.05
23,08.09.2022,0.15
24,09.09.2022,0.19
25,13.09.2022,0.02
26,15.09.2022,0.05
27,18.09.2022,0.02
28,20.09.2022,0.02
29,21.09.2022,0.16
