,Date,Price (Euros)
0,09.08.2022,0.04
1,10.08.2022,0.03
2,11.08.2022,0.1
3,13.08.2022,0.03
4,14.08.2022,0.11
5,15.08.2022,0.12
6,17.08.2022,0.2
7,19.08.2022,0.39
8,20.08.2022,0.22
9,23.08.2022,0.22
10,24.08.2022,0.24
11,25.08.2022,0.22
12,28.08.2022,0.1
13,01.09.2022,0.24
14,02.09.2022,0.04
15,03.09.2022,0.09
16,06.09.2022,0.04
17,08.09.2022,0.16
18,09.09.2022,0.12
19,11.09.2022,0.28
20,12.09.2022,0.19
21,13.09.2022,0.06
22,14.09.2022,0.13
23,15.09.2022,0.36
24,16.09.2022,0.05
25,17.09.2022,0.08
26,18.09.2022,0.05
27,19.09.2022,0.02
28,20.09.2022,0.1
29,21.09.2022,0.1
30,22.09.2022,0.25
31,24.09.2022,0.1
32,25.09.2022,0.02
33,26.09.2022,0.35
34,27.09.2022,0.39
35,28.09.2022,0.1
36,29.09.2022,0.06
37,30.09.2022,0.24
38,01.10.2022,0.99
39,03.10.2022,0.3
40,05.10.2022,0.06
