,Date,Price (Euros)
0,03.08.2022,0.49
1,04.08.2022,0.02
2,05.08.2022,0.19
3,07.08.2022,0.02
4,09.08.2022,0.12
5,10.08.2022,0.05
6,12.08.2022,0.05
7,14.08.2022,0.05
8,16.08.2022,0.02
9,21.08.2022,0.09
10,22.08.2022,0.05
11,23.08.2022,0.03
12,26.08.2022,0.03
13,30.08.2022,0.05
14,31.08.2022,0.2
15,01.09.2022,0.2
16,02.09.2022,0.09
17,06.09.2022,0.49
18,07.09.2022,0.49
19,09.09.2022,0.25
20,11.09.2022,0.24
21,12.09.2022,0.05
22,13.09.2022,0.16
23,14.09.2022,0.1
24,15.09.2022,0.02
25,16.09.2022,0.09
26,17.09.2022,0.15
27,18.09.2022,0.1
28,19.09.2022,0.1
29,21.09.2022,0.11
30,22.09.2022,0.24
31,23.09.2022,0.07
32,25.09.2022,0.02
33,27.09.2022,0.18
34,29.09.2022,0.23
35,30.09.2022,0.15
36,02.10.2022,0.16
37,03.10.2022,0.24
38,05.10.2022,0.06
