,Date,Price (Euros)
0,18.08.2022,0.02
1,19.08.2022,0.2
2,20.08.2022,0.2
3,21.08.2022,0.14
4,22.08.2022,0.49
5,23.08.2022,0.1
6,25.08.2022,0.2
7,26.08.2022,0.38
8,28.08.2022,0.19
9,29.08.2022,0.11
10,30.08.2022,0.26
11,31.08.2022,0.73
12,01.09.2022,0.2
13,02.09.2022,0.24
14,03.09.2022,0.55
15,04.09.2022,0.15
16,05.09.2022,0.2
17,06.09.2022,0.31
18,07.09.2022,0.35
19,08.09.2022,0.39
20,09.09.2022,0.53
21,12.09.2022,0.2
22,13.09.2022,1.5
23,17.09.2022,0.32
24,18.09.2022,0.1
25,19.09.2022,0.09
26,20.09.2022,0.37
27,21.09.2022,0.2
28,22.09.2022,0.8
29,23.09.2022,0.65
