,Date,Price (Euros)
0,23.08.2022,0.35
1,24.08.2022,0.36
2,25.08.2022,0.47
3,26.08.2022,0.75
4,27.08.2022,0.46
5,28.08.2022,0.95
6,29.08.2022,0.46
7,30.08.2022,0.29
8,31.08.2022,0.3
9,01.09.2022,1.79
10,02.09.2022,0.58
11,03.09.2022,0.8
12,04.09.2022,0.18
13,05.09.2022,0.26
14,06.09.2022,0.83
15,07.09.2022,0.3
16,08.09.2022,0.7
17,09.09.2022,0.59
18,10.09.2022,0.59
19,11.09.2022,1.33
20,12.09.2022,0.44
21,13.09.2022,0.61
22,14.09.2022,1.0
23,15.09.2022,0.42
24,16.09.2022,0.49
25,17.09.2022,0.21
26,18.09.2022,0.27
27,19.09.2022,1.34
28,20.09.2022,0.2
29,21.09.2022,0.37
30,23.09.2022,0.49
31,24.09.2022,0.52
32,25.09.2022,1.59
33,26.09.2022,2.03
34,28.09.2022,0.69
35,29.09.2022,0.5
36,30.09.2022,0.54
37,01.10.2022,0.25
38,02.10.2022,0.69
39,03.10.2022,0.51
40,04.10.2022,0.4
41,05.10.2022,0.41
