,Date,Price (Euros)
0,11.08.2022,0.2
1,12.08.2022,0.24
2,14.08.2022,0.1
3,15.08.2022,0.18
4,16.08.2022,0.29
5,18.08.2022,0.3
6,20.08.2022,0.09
7,21.08.2022,0.17
8,22.08.2022,0.05
9,23.08.2022,0.39
10,24.08.2022,0.1
11,25.08.2022,0.05
12,27.08.2022,0.29
13,28.08.2022,1.75
14,30.08.2022,0.1
15,31.08.2022,0.4
16,01.09.2022,0.94
17,02.09.2022,0.2
18,03.09.2022,0.02
19,04.09.2022,0.63
20,06.09.2022,0.17
21,07.09.2022,0.19
22,08.09.2022,0.05
23,10.09.2022,0.19
24,14.09.2022,0.3
25,15.09.2022,0.02
26,16.09.2022,0.04
27,21.09.2022,0.14
28,22.09.2022,0.18
29,23.09.2022,0.18
