,Date,Price (Euros)
0,21.08.2022,1.07
1,22.08.2022,0.91
2,23.08.2022,1.38
3,24.08.2022,1.24
4,25.08.2022,0.58
5,26.08.2022,1.28
6,27.08.2022,1.29
7,28.08.2022,1.4
8,30.08.2022,0.66
9,31.08.2022,0.95
10,01.09.2022,0.86
11,02.09.2022,0.41
12,03.09.2022,0.79
13,04.09.2022,0.61
14,05.09.2022,0.66
15,06.09.2022,0.94
16,07.09.2022,0.69
17,08.09.2022,0.8
18,09.09.2022,0.32
19,10.09.2022,0.99
20,11.09.2022,0.3
21,12.09.2022,1.05
22,13.09.2022,0.63
23,14.09.2022,0.6
24,15.09.2022,0.95
25,16.09.2022,0.6
26,18.09.2022,0.5
27,19.09.2022,1.13
28,20.09.2022,0.69
29,22.09.2022,1.0
