,Date,Price (Euros)
0,22.08.2022,2.5
1,23.08.2022,2.01
2,24.08.2022,1.9
3,25.08.2022,1.63
4,26.08.2022,1.82
5,27.08.2022,3.99
6,28.08.2022,2.0
7,29.08.2022,1.17
8,30.08.2022,2.19
9,31.08.2022,2.25
10,01.09.2022,1.87
11,02.09.2022,1.67
12,03.09.2022,1.69
13,04.09.2022,2.66
14,06.09.2022,2.7
15,07.09.2022,2.28
16,08.09.2022,2.02
17,09.09.2022,2.39
18,11.09.2022,1.67
19,12.09.2022,1.73
20,13.09.2022,1.83
21,14.09.2022,2.13
22,15.09.2022,3.7
23,16.09.2022,2.5
24,17.09.2022,2.2
25,18.09.2022,1.61
26,19.09.2022,1.86
27,20.09.2022,1.99
28,21.09.2022,1.91
29,22.09.2022,2.43
