,Date,Price (Euros)
0,14.08.2022,0.04
1,15.08.2022,0.06
2,16.08.2022,0.03
3,17.08.2022,0.05
4,18.08.2022,0.06
5,19.08.2022,0.03
6,21.08.2022,0.03
7,22.08.2022,0.02
8,23.08.2022,0.02
9,24.08.2022,0.2
10,25.08.2022,0.02
11,26.08.2022,0.02
12,27.08.2022,0.02
13,28.08.2022,0.02
14,30.08.2022,0.02
15,31.08.2022,0.09
16,01.09.2022,0.09
17,03.09.2022,0.08
18,04.09.2022,0.02
19,05.09.2022,0.02
20,06.09.2022,0.02
21,07.09.2022,0.03
22,08.09.2022,0.02
23,09.09.2022,0.04
24,13.09.2022,0.05
25,14.09.2022,0.1
26,15.09.2022,0.05
27,16.09.2022,0.02
28,17.09.2022,0.02
29,18.09.2022,0.02
30,21.09.2022,0.02
31,23.09.2022,0.02
32,24.09.2022,0.02
33,26.09.2022,0.02
34,27.09.2022,0.02
35,28.09.2022,0.03
36,01.10.2022,0.05
37,02.10.2022,0.1
38,05.10.2022,0.02
