,Date,Price (Euros)
0,20.07.2022,11.03
1,26.07.2022,7.0
2,29.07.2022,7.0
3,31.07.2022,7.99
4,01.08.2022,6.0
5,06.08.2022,5.9
6,10.08.2022,7.33
7,11.08.2022,12.0
8,12.08.2022,7.96
9,14.08.2022,5.99
10,16.08.2022,6.0
11,17.08.2022,9.21
12,18.08.2022,5.99
13,19.08.2022,6.0
14,21.08.2022,7.49
15,24.08.2022,6.99
16,25.08.2022,8.1
17,26.08.2022,4.7
18,30.08.2022,5.99
19,03.09.2022,6.5
20,04.09.2022,6.97
21,06.09.2022,7.57
22,07.09.2022,7.23
23,09.09.2022,5.99
24,11.09.2022,7.05
25,12.09.2022,6.49
26,14.09.2022,7.2
27,16.09.2022,6.95
28,17.09.2022,5.92
29,21.09.2022,7.95
30,22.09.2022,8.99
31,23.09.2022,7.46
32,24.09.2022,7.76
33,26.09.2022,6.99
34,28.09.2022,7.95
35,01.10.2022,7.0
36,04.10.2022,8.5
