,Date,Price (Euros)
0,14.07.2022,0.15
1,16.07.2022,0.3
2,18.07.2022,0.33
3,19.07.2022,0.5
4,20.07.2022,0.25
5,22.07.2022,0.3
6,03.08.2022,0.25
7,10.08.2022,0.8
8,13.08.2022,0.25
9,18.08.2022,0.25
10,20.08.2022,0.2
11,22.08.2022,0.48
12,23.08.2022,0.15
13,24.08.2022,0.49
14,26.08.2022,0.25
15,27.08.2022,0.3
16,29.08.2022,0.27
17,31.08.2022,0.57
18,01.09.2022,0.5
19,06.09.2022,0.38
20,09.09.2022,0.55
21,10.09.2022,1.49
22,13.09.2022,0.45
23,15.09.2022,1.0
24,16.09.2022,1.0
25,17.09.2022,1.15
26,18.09.2022,0.28
27,19.09.2022,0.49
28,20.09.2022,0.2
29,21.09.2022,0.39
30,22.09.2022,0.49
31,23.09.2022,1.0
32,24.09.2022,1.0
33,25.09.2022,1.0
34,27.09.2022,0.42
35,28.09.2022,0.95
36,29.09.2022,0.15
37,04.10.2022,0.2
38,05.10.2022,0.28
