,Date,Price (Euros)
0,02.08.2022,0.18
1,04.08.2022,0.06
2,05.08.2022,0.04
3,06.08.2022,0.12
4,07.08.2022,0.02
5,09.08.2022,0.02
6,10.08.2022,0.02
7,11.08.2022,0.02
8,14.08.2022,0.05
9,15.08.2022,0.09
10,16.08.2022,0.1
11,17.08.2022,0.02
12,18.08.2022,0.03
13,19.08.2022,0.1
14,20.08.2022,0.11
15,21.08.2022,0.29
16,22.08.2022,0.04
17,23.08.2022,0.14
18,24.08.2022,0.08
19,27.08.2022,0.05
20,01.09.2022,0.05
21,05.09.2022,0.03
22,06.09.2022,0.04
23,08.09.2022,0.1
24,09.09.2022,0.04
25,15.09.2022,0.08
26,17.09.2022,0.12
27,19.09.2022,0.07
28,20.09.2022,0.49
29,21.09.2022,0.03
30,22.09.2022,0.19
31,23.09.2022,0.07
32,24.09.2022,0.11
33,27.09.2022,0.02
34,29.09.2022,0.14
35,30.09.2022,0.29
36,01.10.2022,0.05
37,02.10.2022,0.35
38,03.10.2022,0.04
39,04.10.2022,0.08
40,05.10.2022,0.05
