,Date,Price (Euros)
0,16.04.2022,0.02
1,18.04.2022,0.15
2,19.04.2022,0.03
3,28.04.2022,0.02
4,05.05.2022,0.05
5,06.05.2022,0.05
6,09.05.2022,0.02
7,10.05.2022,0.02
8,13.05.2022,0.24
9,22.05.2022,0.02
10,24.05.2022,0.08
11,30.05.2022,0.02
12,16.06.2022,0.02
13,17.06.2022,0.09
14,01.07.2022,0.02
15,05.07.2022,0.02
16,07.07.2022,0.02
17,09.07.2022,0.02
18,10.07.2022,0.02
19,23.07.2022,0.02
20,25.07.2022,0.02
21,02.08.2022,0.02
22,09.08.2022,0.04
23,12.08.2022,0.05
24,18.08.2022,0.08
25,23.08.2022,0.02
26,28.08.2022,0.35
27,05.09.2022,0.03
28,18.09.2022,0.02
29,20.09.2022,0.02
