,Date,Price (Euros)
0,19.05.2022,0.02
1,01.06.2022,0.02
2,16.06.2022,0.02
3,17.06.2022,0.02
4,21.06.2022,0.02
5,22.06.2022,0.02
6,23.06.2022,0.15
7,24.06.2022,0.02
8,01.07.2022,0.02
9,02.07.2022,0.05
10,05.07.2022,0.02
11,07.07.2022,0.02
12,08.07.2022,0.02
13,16.07.2022,0.05
14,23.07.2022,0.02
15,25.07.2022,0.02
16,02.08.2022,0.02
17,09.08.2022,0.02
18,12.08.2022,0.05
19,13.08.2022,0.02
20,19.08.2022,0.02
21,22.08.2022,0.04
22,23.08.2022,0.02
23,28.08.2022,0.02
24,04.09.2022,0.29
25,05.09.2022,0.03
26,09.09.2022,0.1
27,14.09.2022,0.02
28,18.09.2022,0.02
29,21.09.2022,0.02
