,Date,Price (Euros)
0,01.07.2022,0.02
1,05.07.2022,0.39
2,06.07.2022,0.02
3,07.07.2022,0.02
4,09.07.2022,0.25
5,12.07.2022,0.19
6,25.07.2022,0.02
7,26.07.2022,0.06
8,30.07.2022,0.05
9,31.07.2022,0.1
10,01.08.2022,0.32
11,02.08.2022,0.1
12,06.08.2022,0.19
13,07.08.2022,0.05
14,08.08.2022,0.04
15,14.08.2022,0.05
16,16.08.2022,0.02
17,21.08.2022,0.05
18,24.08.2022,0.09
19,25.08.2022,0.04
20,26.08.2022,0.1
21,29.08.2022,0.02
22,31.08.2022,0.1
23,02.09.2022,0.02
24,03.09.2022,0.02
25,07.09.2022,0.1
26,11.09.2022,0.09
27,13.09.2022,0.05
28,18.09.2022,0.02
29,23.09.2022,0.13
