,Date,Price (Euros)
0,03.08.2022,0.02
1,13.08.2022,0.05
2,14.08.2022,0.2
3,15.08.2022,0.02
4,16.08.2022,0.1
5,17.08.2022,0.02
6,18.08.2022,0.02
7,19.08.2022,0.05
8,22.08.2022,0.04
9,23.08.2022,0.05
10,24.08.2022,0.02
11,25.08.2022,0.05
12,27.08.2022,0.08
13,28.08.2022,0.02
14,29.08.2022,0.03
15,31.08.2022,0.02
16,02.09.2022,0.25
17,04.09.2022,0.02
18,05.09.2022,0.02
19,06.09.2022,0.06
20,08.09.2022,0.02
21,10.09.2022,0.03
22,11.09.2022,0.05
23,13.09.2022,0.1
24,14.09.2022,0.02
25,15.09.2022,0.02
26,17.09.2022,0.02
27,18.09.2022,0.07
28,20.09.2022,0.02
29,21.09.2022,0.02
30,24.09.2022,0.09
31,25.09.2022,0.07
32,26.09.2022,0.02
33,01.10.2022,0.17
34,03.10.2022,0.03
35,04.10.2022,0.25
36,05.10.2022,0.02
