,Date,Price (Euros)
0,21.08.2022,84.99
1,22.08.2022,83.02
2,23.08.2022,82.89
3,24.08.2022,85.29
4,25.08.2022,75.2
5,26.08.2022,82.1
6,27.08.2022,76.04
7,28.08.2022,85.64
8,29.08.2022,72.86
9,30.08.2022,82.99
10,31.08.2022,77.6
11,01.09.2022,67.21
12,02.09.2022,57.8
13,03.09.2022,59.56
14,04.09.2022,55.16
15,05.09.2022,55.25
16,06.09.2022,54.79
17,07.09.2022,60.15
18,08.09.2022,57.8
19,09.09.2022,69.99
20,10.09.2022,59.03
21,12.09.2022,57.48
22,14.09.2022,52.98
23,15.09.2022,60.41
24,16.09.2022,57.83
25,17.09.2022,53.99
26,18.09.2022,54.19
27,19.09.2022,55.77
28,20.09.2022,60.04
29,21.09.2022,54.95
30,22.09.2022,54.33
31,23.09.2022,63.5
32,26.09.2022,54.98
33,27.09.2022,57.5
34,28.09.2022,57.0
35,30.09.2022,62.0
36,02.10.2022,41.0
37,04.10.2022,75.2
38,05.10.2022,54.28
