,Date,Price (Euros)
0,22.08.2022,1.84
1,23.08.2022,1.7
2,24.08.2022,2.32
3,25.08.2022,2.23
4,26.08.2022,1.5
5,27.08.2022,1.36
6,28.08.2022,1.99
7,29.08.2022,1.63
8,30.08.2022,1.97
9,31.08.2022,2.58
10,01.09.2022,1.2
11,02.09.2022,1.12
12,03.09.2022,1.49
13,04.09.2022,3.0
14,05.09.2022,2.15
15,06.09.2022,1.71
16,07.09.2022,3.07
17,08.09.2022,1.32
18,09.09.2022,2.42
19,10.09.2022,1.97
20,11.09.2022,1.9
21,12.09.2022,1.6
22,13.09.2022,1.77
23,14.09.2022,1.99
24,15.09.2022,1.5
25,16.09.2022,1.55
26,17.09.2022,1.34
27,18.09.2022,2.3
28,20.09.2022,2.63
29,21.09.2022,1.45
30,22.09.2022,3.29
31,23.09.2022,2.56
32,24.09.2022,2.0
33,25.09.2022,1.99
34,26.09.2022,1.48
35,27.09.2022,1.85
36,28.09.2022,3.99
37,29.09.2022,1.3
38,30.09.2022,1.5
39,02.10.2022,1.44
40,03.10.2022,1.19
41,04.10.2022,2.0
42,05.10.2022,1.66
