,Date,Price (Euros)
0,09.06.2022,0.35
1,13.06.2022,0.02
2,22.06.2022,0.02
3,23.06.2022,0.02
4,28.06.2022,0.04
5,01.07.2022,0.02
6,02.07.2022,0.05
7,07.07.2022,0.02
8,08.07.2022,0.02
9,13.07.2022,0.05
10,14.07.2022,0.04
11,19.07.2022,0.02
12,20.07.2022,0.03
13,21.07.2022,0.24
14,25.07.2022,0.02
15,02.08.2022,0.29
16,03.08.2022,0.1
17,07.08.2022,0.02
18,12.08.2022,0.05
19,18.08.2022,0.05
20,26.08.2022,0.02
21,27.08.2022,0.1
22,28.08.2022,0.02
23,30.08.2022,0.17
24,31.08.2022,0.05
25,01.09.2022,0.02
26,06.09.2022,0.02
27,11.09.2022,0.19
28,13.09.2022,0.02
29,19.09.2022,0.02
