,Date,Price (Euros)
0,13.08.2022,1.0
1,15.08.2022,1.28
2,16.08.2022,3.99
3,17.08.2022,1.0
4,18.08.2022,3.22
5,19.08.2022,3.95
6,20.08.2022,4.13
7,24.08.2022,1.28
8,26.08.2022,0.96
9,27.08.2022,2.26
10,29.08.2022,1.79
11,30.08.2022,1.87
12,31.08.2022,0.99
13,02.09.2022,1.47
14,03.09.2022,0.93
15,04.09.2022,0.4
16,05.09.2022,1.3
17,07.09.2022,0.59
18,08.09.2022,1.18
19,10.09.2022,2.33
20,12.09.2022,0.84
21,14.09.2022,0.99
22,15.09.2022,2.45
23,16.09.2022,1.87
24,17.09.2022,1.05
25,18.09.2022,0.86
26,19.09.2022,0.51
27,20.09.2022,2.45
28,21.09.2022,2.39
29,22.09.2022,1.38
