,Date,Price (Euros)
0,30.04.2022,0.03
1,06.05.2022,0.07
2,09.05.2022,0.1
3,19.05.2022,0.29
4,24.05.2022,0.07
5,31.05.2022,0.09
6,02.06.2022,0.05
7,04.06.2022,0.05
8,08.06.2022,0.04
9,20.06.2022,0.07
10,21.06.2022,0.03
11,24.06.2022,0.05
12,05.07.2022,0.05
13,12.07.2022,0.49
14,14.07.2022,0.14
15,20.07.2022,0.02
16,22.07.2022,0.05
17,24.07.2022,0.1
18,26.07.2022,0.29
19,30.07.2022,0.16
20,10.08.2022,0.05
21,12.08.2022,0.02
22,18.08.2022,0.13
23,21.08.2022,0.29
24,23.08.2022,0.06
25,26.08.2022,0.03
26,29.08.2022,0.04
27,14.09.2022,0.1
28,15.09.2022,0.15
29,20.09.2022,0.5
