,Date,Price (Euros)
0,14.11.2021,0.1
1,27.11.2021,0.2
2,02.12.2021,0.02
3,10.01.2022,0.04
4,16.01.2022,0.25
5,01.02.2022,0.02
6,19.02.2022,0.2
7,02.03.2022,0.2
8,07.03.2022,0.02
9,12.03.2022,0.02
10,20.03.2022,0.02
11,24.03.2022,0.02
12,31.03.2022,0.05
13,06.04.2022,0.14
14,24.04.2022,0.09
15,01.05.2022,0.15
16,06.05.2022,0.12
17,11.05.2022,0.02
18,13.05.2022,0.03
19,14.06.2022,0.1
20,21.06.2022,0.02
21,01.07.2022,0.02
22,06.07.2022,0.02
23,18.07.2022,0.13
24,05.08.2022,0.13
25,09.08.2022,0.09
26,18.08.2022,0.03
27,05.09.2022,0.03
28,09.09.2022,0.35
29,19.09.2022,0.02
