,Date,Price (Euros)
0,22.07.2022,0.09
1,30.07.2022,0.02
2,31.07.2022,0.15
3,01.08.2022,0.02
4,02.08.2022,0.2
5,07.08.2022,0.47
6,09.08.2022,0.1
7,11.08.2022,0.08
8,12.08.2022,0.1
9,16.08.2022,0.2
10,18.08.2022,0.22
11,19.08.2022,0.16
12,21.08.2022,0.1
13,22.08.2022,0.19
14,23.08.2022,0.19
15,24.08.2022,0.32
16,27.08.2022,0.15
17,28.08.2022,0.09
18,30.08.2022,0.09
19,01.09.2022,0.18
20,02.09.2022,0.12
21,03.09.2022,0.19
22,04.09.2022,0.08
23,05.09.2022,0.15
24,06.09.2022,0.09
25,07.09.2022,0.09
26,08.09.2022,0.09
27,12.09.2022,0.1
28,15.09.2022,0.16
29,17.09.2022,0.47
