,Date,Price (Euros)
0,23.08.2022,0.02
1,24.08.2022,0.06
2,25.08.2022,0.03
3,26.08.2022,0.08
4,27.08.2022,0.06
5,28.08.2022,0.07
6,29.08.2022,0.14
7,30.08.2022,0.08
8,31.08.2022,0.12
9,01.09.2022,0.03
10,02.09.2022,0.06
11,03.09.2022,0.12
12,04.09.2022,0.13
13,05.09.2022,0.15
14,06.09.2022,0.19
15,07.09.2022,0.06
16,08.09.2022,0.02
17,09.09.2022,0.02
18,10.09.2022,0.09
19,11.09.2022,0.04
20,12.09.2022,0.06
21,13.09.2022,0.03
22,14.09.2022,0.08
23,15.09.2022,0.05
24,16.09.2022,0.12
25,17.09.2022,0.03
26,18.09.2022,0.06
27,19.09.2022,0.02
28,20.09.2022,0.11
29,21.09.2022,0.06
30,22.09.2022,0.03
31,23.09.2022,0.02
32,24.09.2022,0.2
33,25.09.2022,0.19
34,26.09.2022,0.11
35,27.09.2022,0.02
36,28.09.2022,0.05
37,29.09.2022,0.1
38,30.09.2022,0.09
39,01.10.2022,0.03
40,02.10.2022,0.16
41,04.10.2022,0.17
42,05.10.2022,0.04
