,Date,Price (Euros)
0,15.08.2022,0.02
1,16.08.2022,0.02
2,18.08.2022,0.19
3,19.08.2022,0.02
4,20.08.2022,0.02
5,21.08.2022,0.04
6,22.08.2022,0.02
7,23.08.2022,0.07
8,25.08.2022,0.04
9,26.08.2022,0.02
10,27.08.2022,0.07
11,29.08.2022,0.16
12,30.08.2022,0.02
13,31.08.2022,0.02
14,01.09.2022,0.07
15,02.09.2022,0.02
16,03.09.2022,0.02
17,04.09.2022,0.02
18,05.09.2022,0.05
19,06.09.2022,0.25
20,07.09.2022,0.02
21,08.09.2022,0.02
22,09.09.2022,0.03
23,10.09.2022,0.15
24,11.09.2022,0.1
25,14.09.2022,0.02
26,15.09.2022,0.03
27,16.09.2022,0.02
28,18.09.2022,0.05
29,19.09.2022,0.19
30,22.09.2022,0.02
31,24.09.2022,0.03
32,25.09.2022,0.03
33,26.09.2022,0.35
34,27.09.2022,0.02
35,29.09.2022,0.04
36,30.09.2022,0.18
37,01.10.2022,0.05
