,Date,Price (Euros)
0,14.08.2022,0.02
1,16.08.2022,0.02
2,17.08.2022,0.04
3,19.08.2022,0.02
4,20.08.2022,0.02
5,21.08.2022,0.04
6,22.08.2022,0.02
7,23.08.2022,0.09
8,25.08.2022,0.02
9,26.08.2022,0.08
10,27.08.2022,0.25
11,28.08.2022,0.02
12,29.08.2022,0.02
13,30.08.2022,0.03
14,31.08.2022,0.46
15,02.09.2022,0.02
16,03.09.2022,0.02
17,05.09.2022,0.03
18,06.09.2022,0.05
19,08.09.2022,0.02
20,09.09.2022,0.03
21,10.09.2022,0.03
22,11.09.2022,0.03
23,12.09.2022,0.02
24,13.09.2022,0.02
25,15.09.2022,0.03
26,16.09.2022,0.02
27,17.09.2022,0.02
28,18.09.2022,0.03
29,21.09.2022,0.02
30,22.09.2022,0.02
31,24.09.2022,0.02
32,25.09.2022,0.02
33,27.09.2022,0.02
34,29.09.2022,0.06
35,30.09.2022,0.02
36,03.10.2022,0.03
